index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
2923.,404590,https://cdn.cloudflare.steamstatic.com/steam/apps/404590/capsule_sm_120.jpg?t=1648598176,Vikings - Wolves of Midgard,14,33,"4,043",CLP$ 5304 at -66%,CLP$ 2300,"Vikings – Wolves of Midgard takes you to the Shores of Midgard, a world based upon the mythology and history of the Vikings, but with a fantasy twist. Battle the fearsome Jotan, hordes of terrifying undead monstrosities and the beasts of Ragnarok, as you strive to survive the growing cold of Fimbulwinter.",false,N/A,N/A
2924.,562360,https://cdn.cloudflare.steamstatic.com/steam/apps/562360/capsule_sm_120.jpg?t=1650758621,"Planes, Bullets and Vodka",14,201,"3,843",CLP$ 264 at -89%,CLP$ 250,"Planes, Bullets and Vodka is an infinite bullet hell game. Grab your manche with your right hand, your vodka with your left hand, and try to beat your own score or to get to the top of the online leaderboards.",true,2h 41m ,/games/42613_Planes_Bullets_and_Vodka.jpg
2925.,438480,https://cdn.cloudflare.steamstatic.com/steam/apps/438480/capsule_sm_120.jpg?t=1631621243,Rock 'N' Roll Defense,14,348,"2,801",CLP$ 264 at -89%,CLP$ 250,"Rocked by an explosive soundtrack, choose your band, place your equipments and defend the Rock 'N' Roll from everyone and everything who try to pull it down, on a totally hardcore tower defense!",true,1h 45m ,/games/36820_Rock_N_Roll_Defense.jpg
2926.,212630,https://cdn.cloudflare.steamstatic.com/steam/apps/212630/capsule_sm_120.jpg?t=1648167277,Tom Clancy's Ghost Recon Future Soldier,14,21,"2,667",CLP$ 12900,CLP$ 3225,Join an elite team of special-ops soldiers in the globe’s most deadly warzones to hunt down the highest value targets.,false,1h 45m ,/games/256px-GR_Future_Soldier_360.jpg
2927.,664430,https://cdn.cloudflare.steamstatic.com/steam/apps/664430/capsule_sm_120.jpg?t=1650877554,WWE 2K18,14,36,"2,444",CLP$ 19990,CLP$ 4997,"WWE fans, sports gamers, and fighting game fanatics - the biggest video game franchise in WWE history is back with WWE 2K18!",false,1h 45m ,/games/256px-GR_Future_Soldier_360.jpg
2928.,460810,https://cdn.cloudflare.steamstatic.com/steam/apps/460810/capsule_sm_120.jpg?t=1650992987,Vanquish,14,28,"2,418",CLP$ 9500,CLP$ 2375,"PlatinumGames’ revolutionary sci-fi action shooter slide-boosts onto PC. Battle legions of future-tech enemies using a vast arsenal of weapons, including all DLC. Fully unlocked framerate and gorgeous HD resolutions up to 4K. The definitive way to play: war has accelerated.",true,17h 18m ,/games/49961_WWE_2K18.jpg
2929.,1191840,https://cdn.cloudflare.steamstatic.com/steam/apps/1191840/capsule_sm_120.jpg?t=1648597814,Legend creatures,14,74,"2,105",CLP$ 2400,CLP$ 1200,"Legendary creature is an independent game with rich playing methods such as roguelike + self-propelled chess + strategy. You can collect all kinds of magic creatures with various talents and skills, and can also evolve to a higher level.",false,N/A,N/A
2930.,338170,https://cdn.cloudflare.steamstatic.com/steam/apps/338170/capsule_sm_120.jpg?t=1648574212,Ratz Instagib 2.0,14,24,"2,102",CLP$ 5000,CLP$ 500,"Shoot first, eat cheese later! Jump into a fast, frenetic and exciting one-hit, one-kill FPS arena shooter with a totally level playing field, tonnes of maps, customisation and a robust map editor!",false,N/A,N/A
2931.,224480,https://cdn.cloudflare.steamstatic.com/steam/apps/224480/capsule_sm_120.jpg?t=1646267070,Octodad: Dadliest Catch,14,26,"1,815",CLP$ 7500,CLP$ 495,"Octodad: Dadliest Catch is a game about destruction, deception, and fatherhood. The player controls Octodad, a dapper octopus masquerading as a human, as he goes about his life. Octodad's existence is a constant struggle, as he must master mundane tasks with his unwieldy boneless tentacles while simultaneously keeping his cephalopodan...",true,70%,/games/Octodad_Dadliest_Catch.jpg
2932.,450860,https://cdn.cloudflare.steamstatic.com/steam/apps/450860/capsule_sm_120.jpg?t=1648598158,Andarilho,14,28,"1,792",CLP$ 240 at -90%,CLP$ 240,"You are a guy with a backpack, just try to stay alive!",true,2h 05m ,/games/53786_Andarilho.jpg
2933.,1569090,https://cdn.cloudflare.steamstatic.com/steam/apps/1569090/capsule_sm_120.jpg?t=1645491384,Vivid Knight,14,60,"1,749",CLP$ 6400,CLP$ 5120,Vivid Knight is a roguelike adventure game in which you save your friends from being turned into jewels and combine their abilities to form the ultimate party! Explore an ever-changing dungeon and harness the jewels you collect to defeat the Black Witch!,false,N/A,N/A
2934.,282660,https://cdn.cloudflare.steamstatic.com/steam/apps/282660/capsule_sm_120.jpg?t=1642515870,Easy eSports,14,26,"1,724",N/A,N/A,"Keeping games fun! Play fair with the leading third-party anti-cheat client for Counter-Strike, used in competitive leagues and tournaments. The Easy™ eSports client is required for joining those game servers.",false,N/A,N/A
2935.,1638220,https://cdn.cloudflare.steamstatic.com/steam/apps/1638220/capsule_sm_120.jpg?t=1645376001,軒轅劍參外傳 天之痕,14,87,"1,600",CLP$ 4900,CLP$ 3430,*** This Game is only available in Chinese *** 《轩辕剑参外传 天之痕》是大宇资讯DOMO小组所制作的回合制角色扮演游戏，融合历史、神话、五行等要素，以妙趣横生的战斗系统、别具一格的水墨画风，呈现出一个跌宕起伏、百转千回的隋末传奇故事。,false,N/A,N/A
2936.,33120,https://cdn.cloudflare.steamstatic.com/steam/apps/33120/capsule_sm_120.jpg?t=1645577639,Alien Shooter 2: Reloaded,14,41,"1,444",CLP$ 2400,CLP$ 264,Alien Shooter 2 -Reloaded is a large-scale sequel to the first part of Alien Shooter. This is the unique alloy of arcade action and RPG elements which combines well-established world of classical games and unmatched dynamics of the first part. Alien Shooter 2 - Reloaded is a modified version of the Alien Shooter 2 game.,true,5h 31m ,/games/alienshooter2reloaded.png
2937.,341000,https://cdn.cloudflare.steamstatic.com/steam/apps/341000/capsule_sm_120.jpg?t=1644451352,Mad Games Tycoon,14,22,"1,434",CLP$ 7500,CLP$ 3000,"Form your own game studio set in the early 1980s in a small garage. Develop your own game ideas, create a team and develop megahit video games. Research new technologies, train your staff and upgrade your office space, going from a lowly garage to a huge building. Expand your business and dominate the world market for video games!",true,27h 14m ,/games/Mad_Games_Tycoon_header.jpg
2938.,239840,https://cdn.cloudflare.steamstatic.com/steam/apps/239840/capsule_sm_120.jpg?t=1642048527,Dead State,14,23,"1,408",CLP$ 9500,CLP$ 2375,"Dead State is a narrative-driven survival RPG set at the dawn of the undead apocalypse. Drawing inspiration from classic RPGs like Fallout, X-Com, and Suikoden, Dead State combines strategic, turn-based combat with base building mechanics, character creation, and social management.",true,40h 29m ,/games/DeadState.jpg
2939.,595280,https://cdn.cloudflare.steamstatic.com/steam/apps/595280/capsule_sm_120.jpg?t=1650967349,Throne of Lies®: Medieval Politics,14,15,"1,381",N/A,CLP$ 1045,"Play FREE! The 3D online multiplayer game of social deduction and mischief, inspired by medieval politics and the Werewolf/Mafia (1986) genre. Gather 'round the tabletop, uniting allies of the realm with strategy to distinguish friend from foe.",false,N/A,N/A
2940.,204530,https://cdn.cloudflare.steamstatic.com/steam/apps/204530/capsule_sm_120.jpg?t=1650974859,Infested Planet,14,18,"1,280",CLP$ 6400,CLP$ 832,"Command a team of 5 elite soldiers against an alien horde of 100,000. Surrounded on all sides, you must outmaneuver and outsmart the enemy.",true,6h 47m ,/games/InfestedPlanet.jpg
2941.,598060,https://cdn.cloudflare.steamstatic.com/steam/apps/598060/capsule_sm_120.jpg?t=1649175644,Slasher's Keep,14,19,"1,269",CLP$ 6100,CLP$ 3050,"Hack, slash, shoot and loot your way through procedurally generated dungeons! Smack your enemies into spikes with your inventory sack!",true,10h 45m ,/games/60137_Slashers_keep.jpg
2942.,1815300,https://cdn.cloudflare.steamstatic.com/steam/apps/1815300/capsule_sm_120.jpg?t=1648491141,The Wandering Village Demo,14,30,"1,201",N/A,N/A,,false,N/A,N/A
2943.,1642370,https://cdn.cloudflare.steamstatic.com/steam/apps/1642370/capsule_sm_120.jpg?t=1624376459,Terra Nil Demo,14,25,"1,137",N/A,N/A,,false,N/A,N/A
2944.,351920,https://cdn.cloudflare.steamstatic.com/steam/apps/351920/capsule_sm_120.jpg?t=1650992969,Crazy Machines 3,14,54,"1,114",CLP$ 550 at -90%,CLP$ 550,"Crazy Machines 3 is the latest, greatest, most amazing and craziest part of the series and fascinates once more with physic-based puzzles. Build your own crazy machines and share your awesomeness across the world thanks to the Steam® Workshop.",true,6h 08m ,/games/41391_Crazy_Machines_3.jpg
2945.,388210,https://cdn.cloudflare.steamstatic.com/steam/apps/388210/capsule_sm_120.jpg?t=1648598188,Day of the Tentacle Remastered,14,29,"1,097",CLP$ 7500,CLP$ 1125,"Originally released by LucasArts in 1993 as a sequel to Ron Gilbert’s ground breaking Maniac Mansion, Day of the Tentacle is back in a remastered edition that features all new hand-drawn, high resolution artwork, with remastered audio, music and sound effects.",false,6h 08m ,/games/41391_Crazy_Machines_3.jpg
2946.,652980,https://cdn.cloudflare.steamstatic.com/steam/apps/652980/capsule_sm_120.jpg?t=1649887686,Loading Screen Simulator,14,19,"1,079",N/A,N/A,"A game about never-ending problem of loading screens. We've all experienced it while playing games, while downloading something, while installing an operating system ect. And now you can experience it once again in Loading Screen Simulator: Steam edition",false,6h 08m ,/games/41391_Crazy_Machines_3.jpg
2947.,691690,https://cdn.cloudflare.steamstatic.com/steam/apps/691690/capsule_sm_120.jpg?t=1643904544,Ash of Gods: Redemption,14,18,"1,002",CLP$ 2850 at -70%,CLP$ 2850,"Ash of Gods: Redemption is a turn-based RPG that combines tactical combat, CCG elements, and a constantly evolving story in which no one is safe from death, including the main characters.",false,6h 08m ,/games/41391_Crazy_Machines_3.jpg
2948.,353640,https://cdn.cloudflare.steamstatic.com/steam/apps/353640/capsule_sm_120.jpg?t=1650031370,Train Valley,14,27,"1,000",CLP$ 4400,CLP$ 660,"Build railways, manage traffic and stay accident-free. Play in Europe, America, Japan and USSR in 1830-2020. Complete the story mode from the Gold Rush of 1849 to the first manned spaceflight, and then explore the random mode. Management. Construction. Trains. Welcome to Train Valley!",true,22h 23m ,/games/54772_Ash_of_Gods_Redemption.jpg
2949.,239200,https://cdn.cloudflare.steamstatic.com/steam/apps/239200/capsule_sm_120.jpg?t=1648598270,Amnesia: A Machine for Pigs,13,24,"7,249",CLP$ 9500,CLP$ 950,"From the creators of Amnesia: The Dark Descent and Dear Esther comes a new first-person horrorgame that will drag you to the depths of greed, power and madness. It will bury its snout into your ribs and it will eat your heart.",true,4h 17m ,/games/Amnesiaamachineforpigscoverart.jpg
2950.,1086640,https://cdn.cloudflare.steamstatic.com/steam/apps/1086640/capsule_sm_120.jpg?t=1650902625,Dude Simulator 3,13,24,"5,006",CLP$ 240 at -90%,CLP$ 240,"Dude Simulator 3 is an open world sandbox game. It is your friend’s birthday tomorrow. You have already bought him a present, now you only have to give it to him. But your friends lives in another city, quite far from you.",true,1h 13m ,/games/78833_Dude_Simulator_3.jpg
2951.,202090,https://cdn.cloudflare.steamstatic.com/steam/apps/202090/capsule_sm_120.jpg?t=1605097775,Magicka: Wizard Wars,13,19,"4,691",N/A,N/A,,false,N/A,N/A
2952.,239250,https://cdn.cloudflare.steamstatic.com/steam/apps/239250/capsule_sm_120.jpg?t=1648598270,Castlevania: Lords of Shadow 2,13,21,"3,802",CLP$ 18300,CLP$ 3660,"Dracula, weak and yearning release from immortality, must reclaim his powers and defeat Satan. An epic fantasy adventure set in an expansive modern-day world!Awoken after centuries of slumber, weakened and yearning for release from his immortal bonds, Dracula must reclaim his powers and make a pact with Death, to defeat Satan and gain...",true,74%,/games/Castlevania_Lords_of_Shadow_2_boxart.jpg
2953.,632350,https://cdn.cloudflare.steamstatic.com/steam/apps/632350/capsule_sm_120.jpg?t=1649378867,Cyberdimension Neptunia: 4 Goddesses Online,13,13,"3,750",CLP$ 11500,CLP$ 3450,"In this hack 'n' slash adventure co-developed with Tamsoft and Compile Heart, the 4 Goddesses enter an online fantasy game inspired by... themselves! Choose from 12 characters with unique playstyles and skills to fight in realtime brawls, customize with accessories, and play online with others!",true,13h 58m ,/games/49677_Cyberdimension_Neptunia_4_Goddesses_Online.jpg
2954.,236450,https://cdn.cloudflare.steamstatic.com/steam/apps/236450/capsule_sm_120.jpg?t=1648598270,PAC-MAN Championship Edition DX+,13,14,"3,694",CLP$ 5500,CLP$ 1375,It's time to gear up!Get ready for more ghost chain gobbling and frantic action in PAC-MAN® CE-DX+! The award-winning chomping game makes a shattering debut on Steam with even more content and a refined user-interface to compare high scores with your friends!,true,4h 02m ,/games/Pac-Man_CE_DX_cover.png
2955.,240320,https://cdn.cloudflare.steamstatic.com/steam/apps/240320/capsule_sm_120.jpg?t=1650786764,Panzar,13,37,"2,789",N/A,N/A,"PANZAR is a fantasy multiplayer third-person shooter. You get to choose from eight unique character classes, team-based PvP battles, exciting PvE adventures and regular tournaments with real prizes. Advanced RPG elements, the non-target combat system and the most modern graphics by CryEngine 3 will make your combat experience...",false,4h 02m ,/games/Pac-Man_CE_DX_cover.png
2956.,13250,https://cdn.cloudflare.steamstatic.com/steam/apps/13250/capsule_sm_120.jpg?t=1643947730,Unreal Gold,13,15,"2,607",CLP$ 5500,CLP$ 550,"Your prison ship has crash-landed on the fastest, sleekest, most dangerous 3D world ever created. Look around, crystal clear water shimmers, shadows dance and shift, alien architecture fades into the horizon.",false,4h 02m ,/games/Pac-Man_CE_DX_cover.png
2957.,385730,https://cdn.cloudflare.steamstatic.com/steam/apps/385730/capsule_sm_120.jpg?t=1647907584,WWE 2K16,13,19,"2,520",N/A,CLP$ 4997,"The newest addition to the flagship WWE video game franchise will deliver fun, authentic and hard-hitting action, including returning fan-favourite features and game modes, new innovations and more!",true,12h ,/games/UnrealGold.JPG
2958.,245490,https://cdn.cloudflare.steamstatic.com/steam/apps/245490/capsule_sm_120.jpg?t=1648598270,Trials Fusion,13,19,"2,500",CLP$ 12900,CLP$ 2997,"Trials Fusion is the gold-standard platform racer for the next-generation of gaming. Built upon the Trials franchise’s proven gameplay foundations, Fusion challenges players endlessly in both classic and all-new ways.",true,NR,/games/Trials_Fusion_cover_art.jpg
2959.,249650,https://cdn.cloudflare.steamstatic.com/steam/apps/249650/capsule_sm_120.jpg?t=1651007259,Blackguards,13,25,"2,360",CLP$ 440 at -90%,CLP$ 440,"What happens when the only hope of a threatened world lies not with heroes in shining armor, but in the hands of a band of misfits and criminals? Blackguards, a new turn-based strategy RPG, explores this very question. You will discover over 180 unique hex-based battlegrounds within a dark and mature story of crime, drugs, and murder.",true,NR,/games/Blackguards292x136.jpg
